PeopleID	FullName	FullNameReversed	VIAFURL	WikipediaURL	WikipediaImageURL
fredericki024444	Frederick William II, king of Prussia	Frederick William II, king of Prussia	http://viaf.org/59878495/		
freemjohn0001639	John Freeman Mitford, 1st Baron Redesdale	Freeman Mitford, John, 1st Baron Redesdale	http://viaf.org/33376589/	http://en.wikipedia.org/wiki/John_Freeman-Mitford,_1st_Baron_Redesdale	http://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/John_Freeman-Mitford%2C_1st_Baron_Redesdale_by_Sir_Martin_Archer_Shee.jpg/200px-John_Freeman-Mitford%2C_1st_Baron_Redesdale_by_Sir_Martin_Archer_Shee.jpg
freemsamue024706	Samuel Freeman	Freeman, Samuel	http://viaf.org/11267393/		
freiegottf001640	Gottfried Christian Freiesleben	Freiesleben, Gottfried Christian	http://viaf.org/50005604/		
freinjohan024508	Johannes Freinshem	Freinshem, Johannes	http://viaf.org/82776509/	http://en.wikipedia.org/wiki/Johann_Freinsheim	
fremojj000004742	Jean Jacobé de Frémont d'Ablancourt	Jacobé de Frémont d'Ablancourt, Jean	http://viaf.org/60004252/		
frerenicol001609	Nicolas Fréret	Fréret, Nicolas	http://viaf.org/34456779/	http://en.wikipedia.org/wiki/Nicolas_Fréret	
freroeliec001610	Élie Catherine Fréron	Fréron, Élie Catherine	http://viaf.org/56609978/	http://en.wikipedia.org/wiki/Élie_Catherine_Fréron	
frerolouis023516	Louis Marie Stanislas Fréron	Fréron, Louis Marie Stanislas	http://viaf.org/76411845/	http://en.wikipedia.org/wiki/Louis-Marie_Stanislas_Fréron	
freyjohan0001647	Johann Rudolf Frey	Frey, Johann Rudolf	http://viaf.org/56394702/		
froidliber024338	Libert Froidmont	Froidmont, Libert	http://viaf.org/24824760/		
froulrenee023606	Renée Caroline de Froullay, marquise de Créqui	Froullay, Renée Caroline de, marquise de Créqui	http://viaf.org/61554719/		
fullewilli025326	William Fuller, bishop of Lincoln	Fuller, William, bishop of Lincoln	http://viaf.org/30972113/	http://en.wikipedia.org/wiki/William_Fuller_(bishop)	
furlybenja001659	Benjamin Furly	Furly, Benjamin	http://viaf.org/11274462/		
fussljohan001503	Johann Heinrich Füssli [Henry Fuseli]	Füssli, Johann Heinrich [Henry Fuseli]	http://viaf.org/53061/	http://en.wikipedia.org/wiki/Henry_Fuseli	http://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Henry_Fuseli_by_James_Northcote.jpg/200px-Henry_Fuseli_by_James_Northcote.jpg
fuzeeclaud001660	Claude Henri de Fuzée de Voisenon	Fuzée de Voisenon, Claude Henri de	http://viaf.org/21146/	http://en.wikipedia.org/wiki/Claude-Henri_de_Fusée_de_Voisenon	
fyotdjeanp001662	Jean Philippe Fyot de La Marche	Fyot de La Marche, Jean Philippe	http://viaf.org/7627842/		
gagneabrah023514	Abraham Gagnebin	Gagnebin, Abraham	http://viaf.org/284642624/		
gaillgabri001669	Gabriel Henri Gaillard	Gaillard, Gabriel Henri	http://viaf.org/2605647/	http://en.wikipedia.org/wiki/Gabriel-Henri_Gaillard	
galangiuse001673	Giuseppe Maria Galanti	Galanti, Giuseppe Maria	http://viaf.org/51770684/	http://en.wikipedia.org/wiki/Giuseppe_Maria_Galanti	
galebenja0024575	Benjamin Gale	Gale, Benjamin	http://viaf.org/47196115/		
galeroger0005347	Roger Gale	Gale, Roger	http://viaf.org/62981706/	http://en.wikipedia.org/wiki/Roger_Gale_(antiquary)	
galiaanton003851	Antonio Alcalá Galiano	Galiano, Antonio Alcalá	http://viaf.org/12387412/		
galiaferdi001674	Ferdinando Galiani	Galiani, Ferdinando	http://viaf.org/27135717/	http://en.wikipedia.org/wiki/Ferdinando_Galiani	http://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Galiani_portrait.jpg/220px-Galiani_portrait.jpg
galifjacqu023512	Jacques Augustin Galiffe	Galiffe, Jacques Augustin	http://viaf.org/22967563/		
galjean000001672	Jean Gal	Gal, Jean	http://viaf.org/217366450/		
gallaalber003852	Albert Gallatin	Gallatin, Albert	http://viaf.org/15580820/	http://en.wikipedia.org/wiki/Albert_Gallatin	http://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/AlbertGallatin.jpeg/245px-AlbertGallatin.jpeg
gallajohan003686	Graf Johann Wenzel von Gallas	Gallas, Graf Johann Wenzel von	http://viaf.org/3399677/		
gallojeana003853	Jean Antoine Gauvin Gallois	Gallois, Jean Antoine Gauvin	http://viaf.org/76382615/		
gamergiova001005	Giovanni de Gamerra	Gamerra, Giovanni de	http://viaf.org/71421105/	http://en.wikipedia.org/wiki/Giovanni_de_Gamerra	
gandlfranc024319	François Marie Gand Lebland Du Rollet	Gand Lebland Du Rollet, François Marie	http://viaf.org/59092911/		
garatdomin023922	Dominique Joseph Garat	Garat, Dominique Joseph	http://viaf.org/2546944/	http://en.wikipedia.org/wiki/Dominique_Joseph_Garat	http://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Dominique_Joseph_Garat.JPG/220px-Dominique_Joseph_Garat.JPG
garcijeanl023511	Jean Laurent Garcin	Garcin, Jean Laurent	http://viaf.org/39410240/		
gardealexa001687	Alexander Garden	Garden, Alexander	http://viaf.org/10629468/	http://en.wikipedia.org/wiki/Alexander_Garden_(naturalist)	http://upload.wikimedia.org/wikipedia/commons/thumb/0/03/White_Gardenia_flower.jpg/220px-White_Gardenia_flower.jpg
gardimargu024609	Marguerite Gardiner, countess of Blessington	Gardiner, Marguerite, countess of Blessington	http://viaf.org/7567161/	http://en.wikipedia.org/wiki/Marguerite_Gardiner,_Countess_of_Blessington	http://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Maguerite%2C_Countess_of_Blessington.jpg/220px-Maguerite%2C_Countess_of_Blessington.jpg
gargapierr001689	Pierre André Gargas	Gargas, Pierre André	http://viaf.org/46894605/		
garniathan023509	Athanase Garnier	Garnier, Athanase	http://viaf.org/200972545/		
garnigerma001691	Germain Garnier	Garnier, Germain	http://viaf.org/14770080/		
garrajeanp001692	Jean Philippe Garran de Coulon	Garran de Coulon, Jean Philippe	http://viaf.org/44405176/		
garridavid001693	David Garrick	Garrick, David	http://viaf.org/24563/	http://en.wikipedia.org/wiki/David_Garrick	http://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/David_Garrick_as_Kitely_in_%27Every_Man_in_his_Humour_by_Sir_Joshua_Reynolds.jpg/240px-David_Garrick_as_Kitely_in_%27Every_Man_in_his_Humour_by_Sir_Joshua_Reynolds.jpg
garrievama024581	Eva Maria Garrick	Garrick, Eva Maria	http://viaf.org/6643623/	http://en.wikipedia.org/wiki/Eva_Marie_Veigel	http://upload.wikimedia.org/wikipedia/commons/thumb/9/96/William_Hogarth_055.jpg/220px-William_Hogarth_055.jpg
garthsamue005348	Sir Samuel Garth	Garth, Sir Samuel	http://viaf.org/29564062/	http://en.wikipedia.org/wiki/Samuel_Garth	http://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Samuel_Garth_by_Godfrey_Kneller_2.jpg/260px-Samuel_Garth_by_Godfrey_Kneller_2.jpg
gassepierr004559	Pierre Gassendi	Gassendi, Pierre	http://viaf.org/29547503/	http://en.wikipedia.org/wiki/Pierre_Gassendi	http://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/PierreGassendi.jpg/220px-PierreGassendi.jpg
gastrfranc004762	Francis Gastrell, bishop of Chester	Gastrell, Francis, bishop of Chester	http://viaf.org/39506285/	http://en.wikipedia.org/wiki/Francis_Gastrell	
gateshorat024637	Horatio Gates	Gates, Horatio	http://viaf.org/42638759/	http://en.wikipedia.org/wiki/Horatio_Gates	http://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/HoratioGatesByStuart_crop.jpg/220px-HoratioGatesByStuart_crop.jpg
gaultlouis001702	Louis Laurent Gaultier	Gaultier, Louis Laurent	http://viaf.org/83635266/		
gaussjeann001703	Jeanne Catherine Gaussin	Gaussin, Jeanne Catherine	http://viaf.org/205074497/		
gayjohn000004353	John Gay	Gay, John	http://viaf.org/2480890/	http://en.wikipedia.org/wiki/John_Gay	
geislfried025478	Friedrich Geisler	Geisler, Friedrich	http://viaf.org/44622982/		
gelasdanie023384	Daniel François de Gélas de Voisins d'Ambres, comte de Lautrec	Gélas de Voisins d'Ambres, Daniel François de, comte de Lautrec	http://viaf.org/292411650/		
gelieisabe023506	Isabelle de Gélieu	Gélieu, Isabelle de	http://viaf.org/22092626/		
gemricha00005420	Richard Gem	Gem, Richard	http://viaf.org/74250144/		
gendrclaud004765	Claude Deshais Gendron	Gendron, Claude Deshais	http://viaf.org/32776364/		
gendrfranc004764	François Gendron	Gendron, François	http://viaf.org/104458188/		
gentzfried024089	Friedrich von Gentz	Gentz, Friedrich von	http://viaf.org/2522018/	http://en.wikipedia.org/wiki/Friedrich_von_Gentz	http://upload.wikimedia.org/wikipedia/commons/thumb/0/01/FriedrichVonGentz.jpg/220px-FriedrichVonGentz.jpg
geoffmarie003000	Marie Thérèse Geoffrin	Geoffrin, Marie Thérèse	http://viaf.org/39485386/	http://en.wikipedia.org/wiki/Marie_Thérèse_Rodet_Geoffrin	
gerdihyaci023820	Cardinal Hyacinthe Sigismond Gerdil	Gerdil, Cardinal Hyacinthe Sigismond	http://viaf.org/51732391/	http://en.wikipedia.org/wiki/Hyacinthe_Sigismond_Gerdil	http://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Hyacinthe-Sigismond_Gerdil.jpg/200px-Hyacinthe-Sigismond_Gerdil.jpg
germafranc001721	François Thomas Germain	Germain, François Thomas	http://viaf.org/72198921/	http://en.wikipedia.org/wiki/François-Thomas_Germain	
gerryelbri024862	Elbridge Gerry	Gerry, Elbridge	http://viaf.org/1254054/	http://en.wikipedia.org/wiki/Elbridge_Gerry	http://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Elbridge-gerry-painting.jpg/245px-Elbridge-gerry-painting.jpg
gessnsalom023501	Salomon Gessner	Gessner, Salomon	http://viaf.org/19765806/	http://en.wikipedia.org/wiki/Solomon_Gessner	http://upload.wikimedia.org/wikipedia/commons/a/a9/SalomonGessner.jpg
gibbandre0004090	Andrew Gibb	Gibb, Andrew	http://viaf.org/58401767/		
gibboedwar001727	Edward Gibbon	Gibbon, Edward	http://viaf.org/24601933/	http://en.wikipedia.org/wiki/Edward_Gibbon	http://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Edward_Emily_Gibbon.jpg/220px-Edward_Emily_Gibbon.jpg
gibbsjames004992	James Gibbs	Gibbs, James	http://viaf.org/102377186/		
gibbsvicar005107	Sir Vicary Gibbs	Gibbs, Sir Vicary	http://viaf.org/56477218/	http://en.wikipedia.org/wiki/Vicary_Gibbs	http://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/VicaryGibbs.jpg/200px-VicaryGibbs.jpg
giberjosep024332	Joseph Balthasar Gibert	Gibert, Joseph Balthasar	http://viaf.org/51679854/		
gibsoedmun001733	Edmund Gibson, bishop of London	Gibson, Edmund, bishop of London	http://viaf.org/54501262/	http://en.wikipedia.org/wiki/Edmund_Gibson	http://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/GIGSON_Edmund3.gif/220px-GIGSON_Edmund3.gif
giffamarth005659	Lady Martha Giffard	Giffard, Lady Martha	http://viaf.org/8196337/		
gilchjohnb003857	John Borthwick Gilchrist	Gilchrist, John Borthwick	http://viaf.org/76306129/	http://en.wikipedia.org/wiki/John_Borthwick_Gilchrist	
gillijohn0023499	John Gillies	Gillies, John	http://viaf.org/29583533/	http://en.wikipedia.org/wiki/John_Gillies	
gilmanicho024895	Nicholas Gilman	Gilman, Nicholas	http://viaf.org/60488665/	http://en.wikipedia.org/wiki/Nicholas_Gilman	http://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Nicholas_Gilman.jpeg/240px-Nicholas_Gilman.jpeg
gingupierr004474	Pierre Louis Ginguené	Ginguené, Pierre Louis	http://viaf.org/2470889/	http://en.wikipedia.org/wiki/Pierre-Louis_Ginguené	
ginpierr00001739	Pierre Louis Claude Gin	Gin, Pierre Louis Claude	http://viaf.org/17223234/		
girarrenel024528	René Louis de Girardin, marquis de Girardin	Girardin, René Louis de, marquis de Girardin	http://viaf.org/49226149/		
girarsophi023059	Sophie Victoire Alexandrine de Girardin, comtesse de Vassy	Girardin, Sophie Victoire Alexandrine de, comtesse de Vassy	http://viaf.org/32135032/		
girarstani024240	Stanislas de Girardin, comte de Girardin	Girardin, Stanislas de, comte de Girardin	http://viaf.org/54194562/		
gjorwcarlc023495	Carl Christoffer Gjörwell	Gjörwell, Carl Christoffer	http://viaf.org/45059111/		
glassjohn0001750	John Glassford	Glassford, John	http://viaf.org/68794833/	http://en.wikipedia.org/wiki/John_Glassford	
gluckchris024379	Christoph Willibald von Gluck	Gluck, Christoph Willibald von	http://viaf.org/37101876/	http://en.wikipedia.org/wiki/Christoph_Willibald_Gluck	http://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Joseph-Sifr%C3%A8de_Duplessis_001.jpg/220px-Joseph-Sifr%C3%A8de_Duplessis_001.jpg
glynnrober017232	Robert Glynn	Glynn, Robert	http://viaf.org/376624/		
godolhenri005662	Henrietta Godolphin, duchess of Marlborough	Godolphin, Henrietta, duchess of Marlborough	http://viaf.org/160614123/		
godolsidne003651	Sidney Godolphin, 1st earl of Godolphin	Godolphin, Sidney, 1st earl of Godolphin	http://viaf.org/12356874/	http://en.wikipedia.org/wiki/Sidney_Godolphin,_1st_Earl_of_Godolphin	http://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Sidney_Godolphin%2C_1st_Earl_of_Godolphin_by_Sir_Godfrey_Kneller%2C_Bt_%282%29.jpg/250px-Sidney_Godolphin%2C_1st_Earl_of_Godolphin_by_Sir_Godfrey_Kneller%2C_Bt_%282%29.jpg
godwiwilli005165	William Godwin	Godwin, William	http://viaf.org/68929729/	http://en.wikipedia.org/wiki/William_Godwin	http://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/William_Godwin_by_Henry_William_Pickersgill.jpg/220px-William_Godwin_by_Henry_William_Pickersgill.jpg
goethjohan023494	Johann Wolfgang von Goethe	Goethe, Johann Wolfgang von	http://viaf.org/24602065/	http://en.wikipedia.org/wiki/Johann_Wolfgang_von_Goethe	http://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Goethe_%28Stieler_1828%29.jpg/220px-Goethe_%28Stieler_1828%29.jpg
goldocarlo001754	Carlo Goldoni	Goldoni, Carlo	http://viaf.org/44299511/	http://en.wikipedia.org/wiki/Carlo_Goldoni	http://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Carlo_Goldoni.jpg/200px-Carlo_Goldoni.jpg
goldsolive001755	Oliver Goldsmith	Goldsmith, Oliver	http://viaf.org/85933066/		
goltzbernh001757	Bernhard Wilhelm Goltz	Goltz, Bernhard Wilhelm	http://viaf.org/80497876/		
goodesamue024316	Samuel Goodenough, bishop of Carlisle	Goodenough, Samuel, bishop of Carlisle	http://viaf.org/38441571/	http://en.wikipedia.org/wiki/Samuel_Goodenough	
goodhbenja024852	Benjamin Goodhue	Goodhue, Benjamin	http://viaf.org/4106520/	http://en.wikipedia.org/wiki/Benjamin_Goodhue	http://upload.wikimedia.org/wikipedia/commons/3/3d/Goodhue.jpg
goodhsteph024714	Stephen Goodhue	Goodhue, Stephen	http://viaf.org/4106531/		
gooljacob0004267	Jacob Gool	Gool, Jacob	http://viaf.org/10605557/	http://en.wikipedia.org/wiki/Jacobus_Golius	http://upload.wikimedia.org/wikipedia/commons/a/a9/Jacobus_Golius.jpg
gorangiuse001759	conte Giuseppe Gorani	Gorani, conte Giuseppe	http://viaf.org/37091197/		
gordoalexa001761	Alexander Gordon	Gordon, Alexander	http://viaf.org/41697752/		
gorechris0024599	Christopher Gore	Gore, Christopher	http://viaf.org/62939107/	http://en.wikipedia.org/wiki/Christopher_Gore	http://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/ChristopherGoreByTrumbull.jpg/220px-ChristopherGoreByTrumbull.jpg
gorhanatha024645	Nathaniel Gorham	Gorham, Nathaniel	http://viaf.org/61105468/	http://en.wikipedia.org/wiki/Nathaniel_Gorham	http://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Nathaniel_Gorham.jpg/220px-Nathaniel_Gorham.jpg
gorsaantoi023925	Antoine Joseph Gorsas	Gorsas, Antoine Joseph	http://viaf.org/59113827/	http://en.wikipedia.org/wiki/Antoine_Joseph_Gorsas	
gortzjohan023758	Johann Eustach von Görtz	Görtz, Johann Eustach von	http://viaf.org/9994187/		
gossehenri022988	Henri Albert Gosse	Gosse, Henri Albert	http://viaf.org/18002674/		
gossepierr001775	Pierre Gosse	Gosse, Pierre	http://viaf.org/65069576/		
gossepierr004476	Pierre Frédéric Gosse	Gosse, Pierre Frédéric	http://viaf.org/69108097/		
gottslouis001779	Louise Adelgunde Gottsched	Gottsched, Louise Adelgunde	http://viaf.org/27096863/	http://en.wikipedia.org/wiki/Luise_Gottsched	http://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Gottschedin.jpg/220px-Gottschedin.jpg
goulbhenry003860	Henry Goulburn	Goulburn, Henry	http://viaf.org/25413274/	http://en.wikipedia.org/wiki/Henry_Goulburn	http://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Henry_Goulburn.JPG/100px-Henry_Goulburn.JPG
gourlrober003861	Robert Gourlay	Gourlay, Robert	http://viaf.org/17570297/	http://en.wikipedia.org/wiki/Robert_Fleming_Gourlay	http://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/RobertGourlay3862.JPG/275px-RobertGourlay3862.JPG
graevjohan001784	Johannes Georgius Grævius	Grævius, Johannes Georgius	http://viaf.org/17297891/	http://en.wikipedia.org/wiki/Johann_Georg_Graevius	http://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Johannes_Georgius_Graevius_%281632-1703%29%2C_by_Anonymous.jpg/220px-Johannes_Georgius_Graevius_%281632-1703%29%2C_by_Anonymous.jpg
graharober024621	Robert Graham of Gartmore	Graham of Gartmore, Robert	http://viaf.org/73417476/		
grahathoma005169	Thomas Graham, 1st Baron Lynedoch	Graham, Thomas, 1st Baron Lynedoch	http://viaf.org/52128577/	http://en.wikipedia.org/wiki/Thomas_Graham,_1st_Baron_Lynedoch	http://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Thomas_Graham_Lord_Lynedoch.jpg/220px-Thomas_Graham_Lord_Lynedoch.jpg
grahathoma025241	Thomas Graham	Graham, Thomas	http://viaf.org/34574012/	http://en.wikipedia.org/wiki/Thomas_Graham_(chemist)	http://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Graham_Thomas_full.jpg/150px-Graham_Thomas_full.jpg
grandjacqu004268	Jacques Grandamy	Grandamy, Jacques	http://viaf.org/44336952/		
grandjeanp023522	Jean Paul Grandjean de Fouchy	Grandjean de Fouchy, Jean Paul	http://viaf.org/24592620/		
granefranc001791	François Granet	Granet, François	http://viaf.org/24738408/		
grantwilli001794	William Grant, Lord Prestongrange	Grant, William, Lord Prestongrange	http://viaf.org/23583591/	http://en.wikipedia.org/wiki/William_Grant,_Lord_Prestongrange	
granvgeorg005010	George Granville, 1st Baron Lansdowne	Granville, George, 1st Baron Lansdowne	http://viaf.org/24637236/	http://en.wikipedia.org/wiki/George_Granville,_1st_Baron_Lansdowne	http://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/1stLordLansdowne.jpg/220px-1stLordLansdowne.jpg
grassfranc001795	François Grasset	Grasset, François	http://viaf.org/41194121/		
grassgabri001796	Gabriel Grasset	Grasset, Gabriel	http://viaf.org/12361340/		
graunjohan023757	Johanna Elisabeth Graun	Graun, Johanna Elisabeth	http://viaf.org/42747420/		
gravehuber001797	Hubert François Gravelot	Gravelot, Hubert François	http://viaf.org/47065548/	http://en.wikipedia.org/wiki/Hubert-François_Gravelot	
gravericha004301	Richard Graves	Graves, Richard	http://viaf.org/68965769/	http://en.wikipedia.org/wiki/Richard_Graves	http://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Richard_Graves.jpg/220px-Richard_Graves.jpg
gravewille003133	Willem Jacob 's Gravesande	Gravesande, Willem Jacob 's	http://viaf.org/56660281/		
gravicharl001799	Charles Gravier, comte de Vergennes	Gravier, Charles, comte de Vergennes	http://viaf.org/3791802/	http://en.wikipedia.org/wiki/Charles_Gravier,_comte_de_Vergennes	http://upload.wikimedia.org/wikipedia/commons/3/34/Charles_Gravier%2C_Comte_de_Vergennes.jpg
graviclair001800	Claire Elizabeth Jeanne Gravier de Vergennes, comtesse de Rémusat	Gravier de Vergennes, Claire Elizabeth Jeanne, comtesse de Rémusat	http://viaf.org/44448074/	http://en.wikipedia.org/wiki/Madame_de_Rémusat	
graythoma0004302	Thomas Gray	Gray, Thomas	http://viaf.org/9889965/	http://en.wikipedia.org/wiki/Thomas_Gray	http://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/PortraitThomasGrayByJohnGilesEccart1747to1748.jpg/220px-PortraitThomasGrayByJohnGilesEccart1747to1748.jpg
greatsamue017235	Samuel Greatheed	Greatheed, Samuel	http://viaf.org/19537309/		
greatvalen025464	Valentine Greatrakes	Greatrakes, Valentine	http://viaf.org/25774839/	http://en.wikipedia.org/wiki/Valentine_Greatrakes	http://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Valentine_Greatraks.jpg/300px-Valentine_Greatraks.jpg
greengeorg025224	George Bellas Greenough	Greenough, George Bellas	http://viaf.org/51755789/	http://en.wikipedia.org/wiki/George_Bellas_Greenough	http://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/George_Bellas_Greenough.jpg/200px-George_Bellas_Greenough.jpg
gregojames001815	James Gregory	Gregory, James	http://viaf.org/39475242/	http://en.wikipedia.org/wiki/James_Gregory_(mathematician)	http://upload.wikimedia.org/wikipedia/commons/2/25/James_Gregory.jpeg
gregojames001817	James Gregory	Gregory, James	http://viaf.org/100168650/	http://en.wikipedia.org/wiki/James_Gregory_(physician)	http://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/James_Gregory_b1753.jpg/220px-James_Gregory_b1753.jpg
